country,page 1 (main category),colour,location,price,Class
24,1,3,3,82,3
29,3,14,2,28,3
29,3,11,3,48,3
9,1,3,2,38,3
29,4,3,1,38,3
29,2,9,5,38,3
29,3,9,5,23,3
29,2,2,6,48,3
29,4,4,3,43,3
9,3,6,2,33,3
29,2,6,5,33,3
24,2,6,5,33,3
29,4,2,1,43,3
24,4,7,1,23,3
29,4,3,5,43,3
29,3,6,4,28,3
29,3,2,5,33,3
9,1,3,4,62,3
29,4,2,2,43,3
29,4,9,5,38,3
24,4,3,1,28,3
29,3,9,5,48,3
29,3,13,1,38,3
29,4,4,4,33,3
29,2,10,2,52,3
29,2,13,3,57,3
9,3,2,6,38,3
29,4,2,6,38,3
29,4,11,1,33,3
29,3,14,1,57,3
29,4,2,3,28,3
29,1,3,3,62,3
29,4,2,1,33,3
29,3,2,4,28,3
29,1,3,2,43,3
9,3,14,2,28,3
16,2,2,4,67,3
9,2,4,3,52,3
29,4,7,6,33,3
29,3,9,4,28,3
24,1,3,2,38,3
29,3,2,4,48,3
29,3,14,1,57,3
9,3,6,3,48,3
29,1,3,2,43,3
29,2,12,5,62,3
29,3,9,5,23,3
29,2,6,5,33,3
29,4,6,2,43,3
9,3,11,2,48,3
29,2,6,5,38,3
24,2,9,5,57,3
29,4,9,1,33,3
24,4,5,4,33,3
29,4,2,5,33,3
29,3,9,5,20,3
29,3,11,3,48,3
29,1,2,1,62,3
9,1,3,3,43,3
29,4,7,2,43,3
29,4,9,4,43,3
24,4,4,3,28,3
29,1,6,4,38,3
29,3,2,1,43,3
29,4,3,1,28,3
29,2,9,4,57,3
29,2,3,1,57,3
9,3,6,5,20,3
29,4,11,6,23,3
29,4,14,3,28,3
29,3,11,2,48,3
29,4,4,3,28,3
29,1,3,3,43,3
29,4,14,6,33,3
29,3,2,4,28,3
29,4,4,3,43,3
29,1,3,3,62,3
31,4,14,6,33,3
9,3,2,1,43,3
16,2,1,3,48,3
9,2,6,3,38,3
29,4,4,2,38,3
29,3,9,4,28,3
24,1,2,4,38,3
29,3,14,6,57,3
29,3,13,1,48,3
9,1,1,1,62,3
29,4,3,1,38,3
29,2,2,4,38,3
29,3,14,4,43,3
29,2,6,5,38,3
29,4,6,2,28,3
9,3,4,2,48,3
29,2,9,5,57,3
24,2,8,1,43,3
29,4,14,1,43,3
24,4,7,1,23,3
29,4,4,4,33,3
29,3,4,5,26,3
29,3,2,3,33,3
29,1,2,1,62,3
9,1,3,3,82,3
29,4,6,4,48,3
29,4,12,4,28,3
24,4,2,3,28,3
29,1,1,5,38,3
24,3,13,3,48,3
29,3,12,5,33,3
29,4,2,6,28,3
29,4,6,4,48,3
29,4,9,4,33,3
29,2,2,2,52,3
29,1,4,1,38,3
9,3,6,4,28,3
29,4,11,6,23,3
29,4,12,3,33,3
29,3,14,6,48,3
29,4,2,2,43,3
29,1,3,2,43,3
29,4,14,2,28,3
29,3,12,1,48,3
29,4,4,4,33,3
29,1,3,2,43,3
31,4,9,5,43,3
9,3,7,6,48,3
16,2,4,3,52,3
9,2,6,3,38,3
29,4,2,1,48,3
29,3,9,4,28,3
24,1,3,4,38,3
29,3,14,6,38,3
29,1,2,3,62,3
9,1,4,2,62,3
29,1,3,3,55,3
29,2,2,4,43,3
29,3,7,4,33,3
29,2,9,5,57,3
29,4,2,1,48,3
9,3,6,1,23,3
29,2,9,4,57,3
24,2,7,2,38,3
29,4,4,2,43,3
24,4,9,4,43,3
29,4,5,4,33,3
29,3,6,5,20,3
29,3,2,3,33,3
29,4,1,3,28,3
9,1,3,4,38,3
29,4,4,3,43,3
29,4,14,2,28,3
29,4,2,5,38,3
24,4,4,3,23,3
29,1,6,4,38,3
24,4,9,2,38,3
29,3,9,6,48,3
29,4,4,5,38,3
29,4,7,3,28,3
29,4,9,4,33,3
29,2,1,3,48,3
29,1,4,2,43,3
9,3,13,4,18,3
29,4,9,5,28,3
29,4,1,3,28,3
29,3,14,4,43,3
29,4,3,2,23,3
29,1,6,4,38,3
29,4,7,3,38,3
29,3,12,1,48,3
29,4,4,5,38,3
29,3,12,1,43,3
29,4,7,6,33,3
29,2,2,4,67,3
31,4,2,1,33,3
9,3,14,5,48,3
16,2,6,3,38,3
9,2,2,4,67,3
29,4,3,1,38,3
29,3,2,3,48,3
24,1,3,4,62,3
29,3,2,6,38,3
29,1,6,4,38,3
9,3,13,6,28,3
29,1,3,3,55,3
29,2,2,4,67,3
29,2,11,2,57,3
29,3,13,3,48,3
29,2,9,4,57,3
29,4,2,6,38,3
9,3,12,1,43,3
29,2,2,4,62,3
24,2,9,4,57,3
29,4,9,2,43,3
24,4,9,4,33,3
29,4,6,3,33,3
29,3,14,6,57,3
29,3,12,2,33,3
29,4,6,6,38,3
9,3,6,3,48,3
29,4,14,2,48,3
29,4,2,2,38,3
29,4,2,3,28,3
24,4,4,3,23,3
29,1,2,5,38,3
24,3,13,3,48,3
29,3,11,2,48,3
29,4,2,6,38,3
29,4,14,2,48,3
29,4,9,4,33,3
29,2,10,2,52,3
29,1,1,5,38,3
9,3,2,4,48,3
29,4,9,5,28,3
29,4,14,2,28,3
29,2,13,1,38,3
29,4,2,1,48,3
29,1,2,4,60,3
29,4,9,2,43,3
29,3,6,3,48,3
29,4,4,4,33,3
29,3,12,1,43,3
9,3,7,4,33,3
29,4,3,1,38,3
29,2,9,5,57,3
31,4,14,4,28,3
9,3,2,4,48,3
16,2,14,2,52,3
9,2,2,2,52,3
29,3,2,4,28,3
29,3,13,3,48,3
24,1,2,1,62,3
29,3,7,2,28,3
29,1,1,1,62,3
9,1,3,2,43,3
29,1,1,1,62,3
29,3,5,2,52,3
29,2,13,3,57,3
29,3,13,3,48,3
29,2,2,4,62,3
29,4,7,6,33,3
9,3,4,1,28,3
29,2,9,4,38,3
24,2,9,4,38,3
29,4,6,2,28,3
24,4,9,3,33,3
29,4,4,3,43,3
29,3,14,6,38,3
29,3,13,1,48,3
29,4,2,6,33,3
9,3,13,6,28,3
29,4,7,2,43,3
29,4,9,2,38,3
29,4,2,1,48,3
24,4,4,3,23,3
29,3,4,5,26,3
24,3,11,2,48,3
29,3,12,1,43,3
29,4,2,6,28,3
29,4,7,2,43,3
29,4,7,3,28,3
29,1,1,5,38,3
29,1,2,4,60,3
9,3,11,3,55,3
9,1,3,4,38,3
29,4,6,5,33,3
29,4,2,2,38,3
29,2,2,3,57,3
29,4,3,1,28,3
29,1,2,3,38,3
29,4,9,5,28,3
29,3,6,3,48,3
29,4,5,4,33,3
29,4,9,2,43,3
9,3,6,3,48,3
29,4,7,6,33,3
29,2,9,4,57,3
31,4,4,4,33,3
9,3,9,4,28,3
16,2,10,2,52,3
9,2,2,2,52,3
29,3,6,1,57,3
29,3,13,3,48,3
24,1,4,2,43,3
29,3,6,4,52,3
29,1,4,2,62,3
9,1,3,2,43,3
29,1,2,4,38,3
29,3,14,2,48,3
29,3,5,1,33,3
29,2,2,4,43,3
29,3,12,1,43,3
29,2,9,4,38,3
29,4,4,5,38,3
9,1,6,2,28,3
29,2,2,3,57,3
24,2,13,1,38,3
29,4,7,3,38,3
24,4,14,1,43,3
29,4,2,3,43,3
29,3,2,6,38,3
29,3,12,1,43,3
29,4,14,2,28,3
9,3,13,2,28,3
29,4,14,6,33,3
34,3,12,5,33,3
29,4,4,1,43,3
29,1,2,4,38,3
24,4,7,3,38,3
29,3,14,6,38,3
29,3,6,5,20,3
24,3,11,2,48,3
9,3,9,6,50,3
29,3,7,6,48,3
29,1,4,2,43,3
29,4,4,3,23,3
29,4,2,2,43,3
29,4,7,3,28,3
29,1,6,5,62,3
29,1,3,4,38,3
9,3,11,3,55,3
9,3,5,1,33,3
29,4,6,5,33,3
29,4,9,2,38,3
29,2,2,6,48,3
29,4,3,1,38,3
29,1,6,5,62,3
29,4,14,4,28,3
29,3,13,3,48,3
29,4,4,3,43,3
29,4,9,6,48,3
9,3,9,4,28,3
29,4,3,1,38,3
29,2,6,5,33,3
31,4,9,5,43,3
9,3,2,3,48,3
16,2,12,1,52,3
9,2,14,2,52,3
29,3,5,2,52,3
29,3,13,3,48,3
24,1,6,2,28,3
29,3,2,5,33,3
29,2,2,6,48,3
9,1,2,4,38,3
29,1,3,4,62,3
29,3,5,1,33,3
29,3,13,1,48,3
29,2,2,4,62,3
29,4,6,4,48,3
29,2,2,3,57,3
29,4,2,5,38,3
9,1,4,2,43,3
29,2,2,3,57,3
24,2,12,6,52,3
29,4,11,3,28,3
24,4,2,1,43,3
29,4,6,2,28,3
29,3,11,3,55,3
29,2,2,4,38,3
29,4,14,1,33,3
9,3,7,6,48,3
29,4,9,5,38,3
34,3,12,5,33,3
29,4,2,1,33,3
29,4,2,6,28,3
24,3,14,1,57,3
29,2,9,4,38,3
29,3,4,5,26,3
24,3,2,3,48,3
9,1,6,5,62,3
29,3,14,5,48,3
29,1,1,3,38,3
29,4,2,5,38,3
29,4,12,1,33,3
29,4,14,1,33,3
29,1,2,4,60,3
29,1,3,2,43,3
9,3,14,3,55,3
9,3,14,6,57,3
29,4,14,5,33,3
29,4,4,1,43,3
29,2,9,4,38,3
29,3,5,2,52,3
29,1,1,1,62,3
29,4,4,4,33,3
29,3,11,2,48,3
29,4,2,2,43,3
29,4,3,5,43,3
9,3,14,4,43,3
29,2,10,2,52,3
29,2,7,2,38,3
31,4,2,6,38,3
29,4,14,1,33,3
9,1,1,1,62,3
16,2,3,1,57,3
9,2,10,2,52,3
29,3,14,2,48,3
29,3,11,2,48,3
24,3,5,2,52,3
29,3,14,5,48,3
29,2,6,5,33,3
9,1,1,6,33,3
29,1,3,4,38,3
29,3,13,1,48,3
29,3,14,6,38,3
29,2,9,4,57,3
29,4,7,2,43,3
29,2,13,3,57,3
29,4,4,4,65,3
9,1,4,2,38,3
29,2,13,3,57,3
24,2,12,5,62,3
29,4,9,3,33,3
24,4,2,1,48,3
16,3,5,2,52,3
29,4,4,1,33,3
29,3,14,3,55,3
29,2,11,2,57,3
29,4,14,4,28,3
9,3,2,3,33,3
29,4,14,1,43,3
34,3,11,2,43,3
29,4,14,1,33,3
29,4,3,1,38,3
24,3,14,1,57,3
29,2,9,4,57,3
29,2,9,5,38,3
24,3,2,3,48,3
9,1,1,5,38,3
29,3,13,6,28,3
29,1,6,5,62,3
29,4,4,3,23,3
29,4,11,1,33,3
29,4,9,4,33,3
29,1,2,4,60,3
29,3,6,3,48,3
9,3,14,3,55,3
9,3,11,3,55,3
29,4,9,4,33,3
29,4,2,1,33,3
29,2,2,4,62,3
29,3,5,1,33,3
29,1,3,4,38,3
29,4,4,4,33,3
29,3,11,2,48,3
29,4,4,4,33,3
29,4,2,5,33,3
9,3,7,4,33,3
29,2,1,3,48,3
29,2,13,1,38,3
31,4,7,6,33,3
29,4,6,2,28,3
9,1,1,1,62,3
24,1,2,4,38,3
16,2,4,1,57,3
9,2,12,1,52,3
29,3,5,1,33,3
29,3,11,2,48,3
24,3,14,2,48,3
29,1,2,3,62,3
29,2,9,4,57,3
9,3,11,2,48,3
29,1,3,3,82,3
29,3,6,1,57,3
29,3,2,4,48,3
29,2,9,5,57,3
29,4,2,2,43,3
29,2,6,3,38,3
29,4,4,3,23,3
9,1,4,1,38,3
29,2,6,3,38,3
24,2,2,4,67,3
29,1,2,3,62,3
24,4,3,1,38,3
16,3,14,2,48,3
29,4,2,1,48,3
29,3,6,3,28,3
29,4,6,4,48,3
29,4,9,4,33,3
9,2,6,6,38,3
29,4,2,2,43,3
34,3,11,2,43,3
29,4,2,6,38,3
29,4,2,6,38,3
24,3,12,2,33,3
29,2,9,5,57,3
29,2,12,6,52,3
24,3,9,6,48,3
9,1,1,1,62,3
29,3,9,4,28,3
29,1,4,2,62,3
29,4,4,4,38,3
29,4,14,6,33,3
29,4,4,6,28,3
29,3,14,3,55,3
29,4,9,4,33,3
9,3,6,3,28,3
9,3,6,4,28,3
29,4,9,4,33,3
29,4,14,1,33,3
29,2,13,1,38,3
9,1,3,4,62,3
29,2,6,5,38,3
29,3,14,2,48,3
29,1,6,2,28,3
29,4,4,5,38,3
29,3,6,2,33,3
29,4,4,5,38,3
29,4,2,5,33,3
9,3,5,2,52,3
29,2,4,1,57,3
29,2,9,5,38,3
31,4,4,5,38,3
29,4,6,3,33,3
9,1,1,6,33,3
24,1,3,4,38,3
16,4,14,2,48,3
9,2,3,1,57,3
29,3,6,1,57,3
29,3,11,2,48,3
24,3,5,1,33,3
29,1,2,1,62,3
29,2,11,2,57,3
9,3,11,2,48,3
29,1,3,3,62,3
29,3,14,6,57,3
29,3,14,3,55,3
29,3,9,5,23,3
29,4,14,6,33,3
29,2,11,2,57,3
29,4,2,3,28,3
9,1,6,1,62,3
29,4,9,5,28,3
29,2,11,2,57,3
24,2,2,4,38,3
29,1,6,2,28,3
24,3,6,4,28,3
16,3,6,1,57,3
29,4,4,5,38,3
29,3,7,2,28,3
29,4,14,2,48,3
29,4,6,2,28,3
9,2,2,3,57,3
29,1,3,2,43,3
34,3,9,6,50,3
29,4,9,5,28,3
29,4,2,5,38,3
24,3,12,2,33,3
29,2,6,5,38,3
29,2,9,4,38,3
24,3,9,6,48,3
9,1,6,5,62,3
29,4,7,1,33,3
29,4,2,2,43,3
29,4,4,3,28,3
29,4,2,6,33,3
29,4,5,4,33,3
29,3,2,5,33,3
29,1,1,6,33,3
29,3,5,1,33,3
9,3,14,6,43,3
9,3,13,1,38,3
29,4,14,4,28,3
29,4,9,3,33,3
29,2,8,1,43,3
9,1,3,4,62,3
29,1,3,4,62,3
9,1,2,4,60,3
29,3,6,1,57,3
29,1,4,2,43,3
29,3,11,3,55,3
29,3,6,2,33,3
29,2,13,1,38,3
29,4,6,2,43,3
29,4,5,4,33,3
9,3,14,2,48,3
29,4,9,6,48,3
29,2,12,6,52,3
31,4,2,2,43,3
29,4,2,6,43,3
9,1,1,1,62,3
24,1,3,1,43,3
16,4,7,2,43,3
9,2,4,1,57,3
29,3,13,1,48,3
29,3,11,2,48,3
24,3,6,1,57,3
29,1,6,1,62,3
29,2,7,2,38,3
9,3,14,1,57,3
29,1,3,3,43,3
29,3,2,6,38,3
29,3,6,3,28,3
29,3,9,5,48,3
29,4,2,6,33,3
29,2,7,2,38,3
29,4,4,3,28,3
9,1,2,1,62,3
29,4,11,1,33,3
29,2,7,2,38,3
24,2,2,4,43,3
29,1,4,2,43,3
24,3,13,4,18,3
16,3,13,1,48,3
29,1,1,5,28,3
29,4,4,5,38,3
29,3,13,2,28,3
29,4,7,3,28,3
29,4,4,3,43,3
9,2,11,2,57,3
29,1,3,5,60,3
34,3,6,1,57,3
29,4,6,5,33,3
29,4,2,3,28,3
24,2,3,1,57,3
29,2,11,2,57,3
29,2,9,4,57,3
24,3,13,3,48,3
9,1,6,5,62,3
29,4,12,1,33,3
29,4,4,3,43,3
29,4,7,6,33,3
29,4,3,1,38,3
29,4,6,6,38,3
29,4,4,3,43,3
29,3,6,4,52,3
29,1,3,1,72,3
29,3,2,4,48,3
9,3,14,6,43,3
9,3,2,5,33,3
29,4,14,4,28,3
29,4,11,3,28,3
29,2,11,2,57,3
9,4,9,5,43,3
29,1,4,2,62,3
9,1,2,4,60,3
29,3,14,6,57,3
29,1,14,6,33,3
29,3,4,5,26,3
29,3,4,1,28,3
29,2,6,6,38,3
29,4,9,6,48,3
9,2,13,1,38,3
29,4,4,3,43,3
9,3,5,1,33,3
29,4,4,6,28,3
29,4,14,2,48,3
31,4,3,1,38,3
29,4,9,6,48,3
9,1,1,1,62,3
24,1,3,1,72,3
16,4,2,2,43,3
9,1,3,2,38,3
24,3,14,6,38,3
29,3,14,6,57,3
29,3,4,2,48,3
24,3,14,6,38,3
29,1,6,4,38,3
29,2,13,1,38,3
9,3,14,5,48,3
29,1,3,2,43,3
29,3,9,5,20,3
29,3,6,1,77,3
29,3,6,3,48,3
29,4,6,6,38,3
29,2,2,2,67,3
29,4,2,2,43,3
9,1,1,6,33,3
29,4,7,1,33,3
29,2,2,2,67,3
24,2,9,5,38,3
29,1,4,2,38,3
24,3,7,2,28,3
16,3,14,6,57,3
29,1,3,3,43,3
29,4,2,6,38,3
29,3,14,2,28,3
29,4,2,2,43,3
29,4,2,2,43,3
29,2,2,3,57,3
9,2,6,5,38,3
29,1,2,4,38,3
34,3,6,1,57,3
29,4,14,5,33,3
29,3,14,6,57,3
29,2,9,5,38,3
24,2,10,2,52,3
29,1,6,5,62,3
29,2,11,2,57,3
24,3,13,3,48,3
9,1,6,5,62,3
29,4,11,1,33,3
29,4,2,6,33,3
29,2,7,2,38,3
29,4,4,4,33,3
29,4,9,5,43,3
29,4,6,2,28,3
29,3,14,5,48,3
29,1,14,5,33,3
29,3,7,2,28,3
9,3,9,6,50,3
9,3,2,3,33,3
29,4,14,4,28,3
29,4,7,3,38,3
29,2,11,2,57,3
9,4,9,4,43,3
29,1,4,2,62,3
9,1,1,4,43,3
29,3,14,6,38,3
29,1,2,5,38,3
29,3,9,5,20,3
29,3,4,1,28,3
29,1,3,4,62,3
29,4,4,3,43,3
9,2,6,6,38,3
29,4,2,3,43,3
9,3,6,1,57,3
29,4,4,3,43,3
29,4,7,3,28,3
31,3,2,4,48,3
29,4,4,6,28,3
9,1,14,5,33,3
24,1,3,2,43,3
16,4,12,1,33,3
9,1,6,5,62,3
24,3,13,4,18,3
29,3,2,6,38,3
29,3,4,2,48,3
24,4,4,2,38,3
29,1,1,5,38,3
29,2,12,5,62,3
9,3,2,4,28,3
29,1,3,2,43,3
29,3,6,5,20,3
29,3,6,3,48,3
29,3,13,1,38,3
29,3,9,4,28,3
29,4,9,5,43,3
29,2,12,1,67,3
29,4,3,2,23,3
9,1,14,6,33,3
29,4,6,4,48,3
29,2,12,1,67,3
24,2,14,2,52,3
29,1,4,1,38,3
24,3,14,6,38,3
16,3,14,6,38,3
29,1,3,2,43,3
29,4,2,6,28,3
29,3,6,1,77,3
29,4,7,2,43,3
29,4,12,1,33,3
29,1,2,1,62,3
9,2,13,3,57,3
29,1,2,6,62,3
34,3,5,1,33,3
29,1,3,2,43,3
29,4,9,4,33,3
29,3,14,6,38,3
29,2,9,4,57,3
24,1,1,1,62,3
29,1,1,1,62,3
29,2,9,4,57,3
24,3,2,4,28,3
9,3,9,6,50,3
29,4,14,3,28,3
29,3,6,5,20,3
29,4,14,6,33,3
29,2,13,1,38,3
29,4,4,4,33,3
29,4,2,5,43,3
29,4,2,6,28,3
29,3,14,1,57,3
29,1,1,5,28,3
29,3,14,6,43,3
9,3,9,6,50,3
9,3,14,6,48,3
29,4,14,4,28,3
29,4,6,2,28,3
29,2,7,2,38,3
9,4,9,4,43,3
29,1,3,2,38,3
9,1,1,4,43,3
29,3,2,6,38,3
9,1,2,3,38,3
29,1,6,5,62,3
29,3,6,4,28,3
29,3,9,4,28,3
29,4,3,2,23,3
29,4,2,2,43,3
9,2,9,5,38,3
29,4,6,2,43,3
9,3,13,1,48,3
29,4,3,2,23,3
29,4,4,3,43,3
29,3,14,2,28,3
31,3,13,2,28,3
29,4,4,3,43,3
9,1,8,1,28,3
24,1,3,2,43,3
16,4,12,1,33,3
9,1,2,4,60,3
24,3,13,2,28,3
29,3,9,5,20,3
29,3,12,1,43,3
24,4,4,5,38,3
29,1,2,1,38,3
29,2,4,3,52,3
9,3,12,2,33,3
29,1,3,2,38,3
29,3,9,5,20,3
29,3,9,4,28,3
29,3,2,4,28,3
29,3,6,5,20,3
29,4,9,5,38,3
29,2,8,1,43,3
29,4,4,2,38,3
9,1,2,6,38,3
29,4,14,2,48,3
29,2,8,1,43,3
24,2,2,2,52,3
29,1,6,1,62,3
24,3,2,6,38,3
16,3,13,1,38,3
29,1,3,1,43,3
29,4,7,6,33,3
29,3,13,1,38,3
29,4,7,2,43,3
29,4,11,1,33,3
29,1,6,1,62,3
9,2,13,3,57,3
29,1,2,1,62,3
34,3,5,1,33,3
29,1,3,2,43,3
29,4,6,2,28,3
29,3,6,5,20,3
29,2,2,3,57,3
24,1,1,1,62,3
29,1,4,2,62,3
29,2,9,5,57,3
24,3,2,4,28,3
9,3,13,4,18,3
29,4,12,3,33,3
29,3,13,2,28,3
29,4,2,1,33,3
29,2,6,3,38,3
29,4,9,4,33,3
29,4,9,5,38,3
29,4,2,6,38,3
29,3,14,6,48,3
29,1,14,5,33,3
29,3,7,6,48,3
9,3,14,5,48,3
9,3,6,1,23,3
29,4,9,3,33,3
29,4,9,2,43,3
29,2,2,2,67,3
9,4,2,2,38,3
29,4,14,1,33,3
9,1,2,3,38,3
29,3,6,5,20,3
9,1,1,1,62,3
29,1,6,4,38,3
29,3,14,6,43,3
29,3,9,4,28,3
29,2,14,2,52,3
29,4,3,2,23,3
9,1,3,1,43,3
29,4,4,1,33,3
9,3,6,5,20,3
29,4,2,1,48,3
29,4,14,6,33,3
29,3,14,3,55,3
31,3,14,5,48,3
29,4,4,2,38,3
9,3,6,5,20,3
24,1,3,3,43,3
16,4,11,1,33,3
9,1,1,4,43,3
24,3,13,1,38,3
29,3,4,5,26,3
29,3,12,1,43,3
24,4,7,6,33,3
29,1,1,1,62,3
29,2,2,2,52,3
9,3,6,4,52,3
29,1,3,1,72,3
29,3,4,5,26,3
29,3,6,4,52,3
29,3,2,5,33,3
29,3,6,3,48,3
29,4,9,4,43,3
29,2,13,1,38,3
29,4,2,1,48,3
9,1,1,5,38,3
29,4,2,2,38,3
29,2,13,1,38,3
24,2,1,3,48,3
29,1,2,1,62,3
24,3,13,2,28,3
16,3,14,6,43,3
29,4,2,6,28,3
29,1,3,4,38,3
29,4,2,5,38,3
29,4,4,5,38,3
29,3,2,1,43,3
29,4,14,6,33,3
29,4,14,6,33,3
29,1,4,2,38,3
9,2,6,6,38,3
29,1,2,5,38,3
34,3,5,1,33,3
29,4,6,6,38,3
29,2,13,3,57,3
29,1,3,2,43,3
29,4,9,2,43,3
29,3,4,5,26,3
29,3,7,4,33,3
9,1,14,5,33,3
24,1,2,4,38,3
29,3,9,5,20,3
29,1,2,3,38,3
24,3,4,2,48,3
9,3,9,4,28,3
29,4,1,3,28,3
29,3,14,6,48,3
29,4,9,5,38,3
29,2,12,6,52,3
29,4,14,1,33,3
29,4,9,4,43,3
29,4,4,5,38,3
29,3,13,3,48,3
29,1,3,2,38,3
29,3,6,4,52,3
9,3,14,5,48,3
9,3,4,1,28,3
29,4,11,3,28,3
29,4,4,2,43,3
29,2,12,1,67,3
9,4,2,2,38,3
29,4,14,1,33,3
9,1,1,3,38,3
29,3,9,5,20,3
9,1,3,3,82,3
29,1,2,4,60,3
29,3,14,5,48,3
29,3,4,2,48,3
29,4,9,4,43,3
29,4,2,6,28,3
9,2,13,1,38,3
29,4,7,1,23,3
9,3,13,6,28,3
9,3,14,6,57,3
29,4,7,6,33,3
29,4,2,6,33,3
29,3,12,1,43,3
31,3,2,5,33,3
29,4,4,3,23,3
9,3,7,6,48,3
24,1,3,3,62,3
16,4,14,6,33,3
9,1,2,3,38,3
24,3,9,6,50,3
29,3,6,4,28,3
29,3,4,1,28,3
24,4,2,6,28,3
29,3,13,6,28,3
29,3,13,1,48,3
9,3,2,4,48,3
29,2,10,2,52,3
29,1,3,1,43,3
9,2,4,3,52,3
29,3,6,4,28,3
29,3,9,5,20,3
29,3,9,6,50,3
29,3,6,1,77,3
29,4,9,4,43,3
29,2,6,6,38,3
29,4,3,1,28,3
9,1,2,5,38,3
29,4,9,2,38,3
29,2,6,6,38,3
24,2,10,2,52,3
29,1,1,6,33,3
24,3,7,2,28,3
16,3,14,5,48,3
29,4,2,5,38,3
29,1,3,4,62,3
29,4,4,5,38,3
29,4,4,5,38,3
29,3,2,4,48,3
29,4,1,3,28,3
29,4,2,6,33,3
29,1,6,2,28,3
9,2,6,6,38,3
29,3,6,1,57,3
34,3,14,2,48,3
29,4,6,6,38,3
29,2,9,5,57,3
29,1,2,4,38,3
29,4,14,1,43,3
29,3,6,4,28,3
29,3,6,5,33,3
9,3,14,6,38,3
24,1,1,1,62,3
29,3,9,5,20,3
29,1,2,4,60,3
24,3,4,2,48,3
9,3,4,1,28,3
29,4,14,2,28,3
29,3,9,5,48,3
29,4,9,3,33,3
29,2,1,3,48,3
29,4,14,2,28,3
29,4,9,4,43,3
29,4,9,5,28,3
29,4,2,5,38,3
29,1,2,4,60,3
29,1,3,2,38,3
29,3,11,3,48,3
9,3,14,4,43,3
9,2,12,6,52,3
29,4,11,3,28,3
29,4,14,1,43,3
29,2,8,1,43,3
9,4,14,1,33,3
29,4,14,5,33,3
9,1,2,3,62,3
29,3,4,5,26,3
9,1,1,6,33,3
29,1,3,3,55,3
29,3,3,2,43,3
29,1,4,2,38,3
29,4,14,5,33,3
29,4,7,6,33,3
9,2,13,1,38,3
29,4,2,1,48,3
9,3,14,4,43,3
9,3,14,6,38,3
29,4,3,1,38,3
29,4,14,3,28,3
29,3,6,1,23,3
31,3,11,3,48,3
29,1,4,2,43,3
9,3,9,4,28,3
24,1,3,3,82,3
16,4,2,6,33,3
9,1,4,2,43,3
24,3,14,5,48,3
29,3,13,4,18,3
29,2,12,6,52,3
24,4,3,1,28,3
29,4,7,2,43,3
29,3,14,2,48,3
29,1,2,4,60,3
9,3,13,1,48,3
29,4,3,1,38,3
29,1,8,1,28,3
9,2,6,3,38,3
29,3,13,4,18,3
29,3,13,2,28,3
29,3,9,5,48,3
29,3,11,2,48,3
29,4,14,3,28,3
29,2,12,6,52,3
29,4,3,1,38,3
9,1,6,5,62,3
29,4,2,1,33,3
29,2,12,6,52,3
24,2,12,1,52,3
29,1,14,6,33,3
24,3,13,1,38,3
16,3,11,3,48,3
29,4,3,2,23,3
29,2,12,5,62,3
29,4,4,4,33,3
29,4,4,4,33,3
29,3,12,5,33,3
29,4,9,5,38,3
29,4,9,4,43,3
29,1,2,6,38,3
9,2,6,6,38,3
29,3,6,1,77,3
34,3,14,2,48,3
29,4,4,1,43,3
29,2,2,4,43,3
29,1,4,6,38,3
34,2,9,5,57,3
29,4,7,1,23,3
29,1,3,2,43,3
29,4,9,1,33,3
29,3,2,4,48,3
29,3,14,5,48,3
9,3,13,2,28,3
24,4,7,3,38,3
29,3,13,1,48,3
29,1,6,5,62,3
24,4,4,2,43,3
9,3,9,6,48,3
29,4,2,2,38,3
29,3,9,4,28,3
29,4,14,1,43,3
29,2,6,3,38,3
29,4,9,2,38,3
29,4,14,3,28,3
29,4,9,5,28,3
29,4,4,5,38,3
29,3,14,1,57,3
29,1,1,6,33,3
29,3,14,3,28,3
9,3,14,4,43,3
9,2,4,1,57,3
29,4,7,3,38,3
29,4,9,1,33,3
29,2,1,3,48,3
9,4,14,1,33,3
29,3,11,3,48,3
29,3,5,2,52,3
9,1,6,2,28,3
29,3,6,4,28,3
9,1,2,4,38,3
29,1,2,3,38,3
29,2,14,2,52,3
29,1,4,2,38,3
29,4,14,4,28,3
29,4,4,4,65,3
9,3,13,1,38,3
29,4,2,6,28,3
9,3,11,2,48,3
29,4,6,6,38,3
9,3,4,5,26,3
29,4,6,2,28,3
29,4,12,3,33,3
29,3,12,1,43,3
31,3,12,1,48,3
29,1,6,5,62,3
9,3,9,4,28,3
29,4,4,3,43,3
24,1,2,4,38,3
16,4,2,6,33,3
9,1,2,3,62,3
24,3,12,5,33,3
29,3,2,4,48,3
29,2,12,6,52,3
24,2,12,6,52,3
29,4,6,4,48,3
29,3,14,6,57,3
29,1,1,3,38,3
9,3,14,1,57,3
29,2,6,6,38,3
29,4,3,1,28,3
9,2,2,2,52,3
29,3,2,4,48,3
29,3,14,2,28,3
29,4,4,5,38,3
29,2,12,1,52,3
29,1,6,5,62,3
29,4,12,3,33,3
29,2,9,5,38,3
29,3,6,1,57,3
9,1,6,4,38,3
29,4,14,2,28,3
29,2,9,5,38,3
24,2,4,1,57,3
29,1,2,6,38,3
24,3,9,6,50,3
16,3,4,1,28,3
